country,location_name,latitude,longitude,temperature_celsius,condition_text,wind_kph,pressure_mb,precip_mm,humidity,cloud,feels_like_celsius,visibility_km,uv_index,gust_kph,air_quality_us-epa-index,sunrise,sunset,Year,Month
Uzbekistan,Tashkent,0.684899539626222,0.3997924346789231,0.3109756097561025,Sunny,0.0,0.4433962264150928,0.0,0.18556701030927839,0.0,0.298828125,0.3125,0.04375,0.0014503263234227695,0.19999999999999996,07:47 AM,05:18 PM,2025,1
Vietnam,Hanoi,0.3460771343235713,0.6148799417970855,0.41463414634145934,Partly cloudy,0.016008935219657485,0.4245283018867916,0.0,0.5154639175257733,0.25,0.3984375,0.3125,0.0,0.025380710659898484,0.6,06:36 AM,05:36 PM,2025,1
Yemen,Sanaa,0.251219422561656,0.2526202771102817,0.3861788617886184,Sunny,0.001489203276247207,0.396226415094338,0.0,0.20618556701030932,0.0,0.37109375,0.3125,0.425,0.0036258158085569255,0.19999999999999996,06:33 AM,05:52 PM,2025,1
Afghanistan,Kabul,0.571309492787032,0.3994004582656777,0.06300813008130035,Overcast,0.004095309009679821,0.4622641509433958,0.0,0.5670103092783506,0.91,0.041015625,0.3125,0.06875,0.006526468455402468,0.19999999999999996,07:00 AM,05:06 PM,2025,1
Albania,Tirana,0.6850799473476724,0.10930030153387951,0.18699186991869965,Overcast,0.0,0.4339622641509422,0.0,0.48453608247422686,1.0,0.18359375,0.3125,0.06875,0.0018129079042784602,0.19999999999999996,07:04 AM,04:36 PM,2025,1
Algeria,Algiers,0.6088342988487315,0.010757901380614976,0.1890243902439046,Partly cloudy,0.006701414743112435,0.5,0.0017972681524083397,0.8659793814432992,0.5,0.171875,0.3125,0.03125,0.015228426395939089,0.0,08:00 AM,05:56 PM,2025,1
Azerbaijan,Baku,0.6695080882795117,0.2859735324832087,0.1280487804878092,Overcast,0.06552494415487714,0.4905660377358476,0.0003594536304816679,0.8659793814432992,1.0,0.05078125,0.3125,0.025,0.08992023205221177,0.0,08:02 AM,05:39 PM,2025,1
Bahrain,Manama,0.43298688369047383,0.29009251701160005,0.4126016260162615,Sunny,0.057706626954579315,0.4528301886792452,0.0,0.6288659793814434,0.0,0.396484375,0.28125,0.31875,0.08049311094996375,0.6,06:27 AM,05:08 PM,2025,1
Bangladesh,Dhaka,0.391008679615932,0.5241353452830312,0.5467479674796785,Sunny,0.01340282948622487,0.37735849056603676,0.0,0.2164948453608248,0.04,0.498046875,0.3125,0.0375,0.020304568527918787,0.6,06:43 AM,05:33 PM,2025,1
Belgium,Brussels,0.8438688101776682,0.01829595453308675,0.08536585365854066,Fog,0.0,0.566037735849056,0.0,1.0,1.0,0.07421875,0.0125,0.00625,0.0032632342277012314,0.39999999999999997,08:38 AM,05:06 PM,2025,1
Benin,Porto-Novo,0.10302784292501052,0.008207997846774244,0.6382113821138162,Partly cloudy,0.017498138495904692,0.33962264150943255,0.0,0.7010309278350516,0.5,0.68359375,0.21875,0.30625,0.021392313270485866,0.6,07:05 AM,06:53 PM,2025,1
Bhutan,Thimphu,0.45382063463427347,0.5193834393197593,0.22357723577235689,Sunny,0.021593447505584513,0.37735849056603676,0.0,0.2989690721649485,0.0,0.193359375,0.3125,0.125,0.026105873821609872,0.39999999999999997,06:53 AM,05:29 PM,2025,1
Brunei Darussalam,Bandar Seri Begawan,0.07630077308049527,0.6682598421633807,0.5934959349593498,Partly cloudy,0.022710349962769917,0.32075471698113134,0.019769949676491736,0.7835051546391755,0.75,0.705078125,0.3125,0.0,0.042422044960116034,0.0,06:33 AM,06:26 PM,2025,1
Cambodia,Phnom Penh,0.187664120913264,0.6093952103655724,0.6341463414634099,Partly cloudy,0.04020848845867461,0.33018867924528195,0.0003594536304816679,0.6494845360824744,0.5,0.6875,0.3125,0.0,0.0736040609137056,0.19999999999999996,06:24 AM,05:56 PM,2025,1
Cameroon,Ngaoundere,0.11694930543027242,0.07265550209710318,0.5304878048780495,Sunny,0.021593447505584513,0.415094339622641,0.0,0.2783505154639176,0.0,0.478515625,0.1875,0.48125,0.026105873821609872,0.39999999999999997,06:23 AM,06:07 PM,2025,1
Central African Republic,Bangui,0.06767127040444738,0.10203904132089588,0.6585365853658551,Sunny,0.02829486224869694,0.34905660377358494,0.0,0.3608247422680413,0.0,0.58984375,0.3125,0.46875,0.03372008701957941,0.6,05:58 AM,05:52 PM,2025,1
Chad,N'djamena,0.19707037905666808,0.08127016812673474,0.5914634146341378,Sunny,0.038719285182427406,0.35849056603773555,0.0,0.10309278350515466,0.0,0.52734375,0.1875,0.4625,0.045685279187817264,0.39999999999999997,06:24 AM,05:54 PM,2025,1
China,Beijing,0.6617171474198356,0.6768104520775045,0.06707317073170671,Clear,0.011913626209977664,0.5188679245283012,0.0,0.10309278350515466,0.0,0.029296875,0.3125,0.0,0.03226976069615664,0.6,07:35 AM,05:14 PM,2025,1
Cyprus,Nicosia,0.5821673649113663,0.1889167640730992,0.38821138211381623,Partly cloudy,0.00930752047654505,0.415094339622641,0.0,0.5876288659793816,0.25,0.373046875,0.3125,0.15625,0.01269035532994924,0.19999999999999996,06:54 AM,04:58 PM,2025,1
Denmark,Copenhagen,0.9246079472942182,0.06677879425234465,0.1239837398373993,Sunny,0.011913626209977664,0.5188679245283012,0.0,0.8659793814432992,0.0,0.091796875,0.3125,0.025,0.03263234227701233,0.19999999999999996,08:29 AM,04:10 PM,2025,1
Djibouti,Djibouti,0.188415819752641,0.24639919418582032,0.6361788617886184,Partly cloudy,0.10201042442293372,0.4245283018867916,0.0010783608914450037,0.5051546391752578,0.5,0.703125,0.3125,0.51875,0.13270485859318348,0.19999999999999996,06:31 AM,06:03 PM,2025,1
Egypt,Cairo,0.4966958659904719,0.1764775365780988,0.38821138211381623,Partly cloudy,0.03201787043931497,0.4245283018867916,0.0,0.5463917525773196,0.5,0.373046875,0.1875,0.175,0.039521392313270495,0.6,06:52 AM,05:18 PM,2025,1
Equatorial Guinea,Malabo,0.05736965542125204,0.044447304442262234,0.6544715447154452,Partly cloudy,0.014892032762472075,0.34905660377358494,0.0,0.618556701030928,0.5,0.818359375,0.1875,0.24375,0.01849166062364032,0.39999999999999997,06:36 AM,06:32 PM,2025,1
Eritrea,Asmara,0.2508619480024856,0.22163004596173208,0.38821138211381623,Sunny,0.029411764705882353,0.36792452830188616,0.0,0.4329896907216496,0.03,0.373046875,0.3125,0.475,0.05184916606236403,0.19999999999999996,06:54 AM,06:13 PM,2025,1
Ethiopia,Addis Ababa,0.14562411048970675,0.2202590100215499,0.4126016260162615,Sunny,0.058823529411764705,0.38679245283018737,0.0,0.2989690721649485,0.03,0.396484375,0.3125,0.725,0.0681653372008702,0.19999999999999996,06:45 AM,06:24 PM,2025,1
France,Paris,0.8110179004550284,0.0065425388435696764,0.08943089430893991,Fog,0.005212211466865225,0.5754716981132066,0.0,1.0,1.0,0.06640625,0.03125,0.0125,0.021029731689630175,0.6,08:39 AM,05:22 PM,2025,1
Gabon,Libreville,0.0011308891427960523,0.048365305562362744,0.6138211382113781,Partly cloudy,0.00930752047654505,0.33962264150943255,0.0010783608914450037,0.7422680412371135,0.25,0.677734375,0.3125,0.4625,0.01269035532994924,0.19999999999999996,06:28 AM,06:35 PM,2025,1
Georgia,Tbilisi,0.6917199537621692,0.25605286216240514,0.14227642276422614,Overcast,0.0,0.481132075471697,0.0,0.7525773195876291,1.0,0.134765625,0.21875,0.01875,0.026105873821609872,0.19999999999999996,08:25 AM,05:55 PM,2025,1
Germany,Berlin,0.8719890285378289,0.07157830154915895,0.10772357723578097,Overcast,0.02829486224869694,0.5188679245283012,0.0,0.927835051546392,1.0,0.0546875,0.3125,0.0125,0.05511240029006528,0.19999999999999996,08:10 AM,04:22 PM,2025,1
Greece,Athens,0.6291535536980243,0.13220359501725695,0.2052845528455336,Partly cloudy,0.00930752047654505,0.4433962264150928,0.0,0.6082474226804124,0.25,0.1875,0.3125,0.09375,0.01269035532994924,0.19999999999999996,07:40 AM,05:30 PM,2025,1
Vatican City,Vatican City,0.6947100447010244,0.06601305922017262,0.1280487804878092,Sunny,0.017498138495904692,0.4528301886792452,0.0,0.5463917525773196,0.0,0.08984375,0.3125,0.08125,0.021392313270485866,0.19999999999999996,07:36 AM,05:04 PM,2025,1
India,New Delhi,0.4724744589438799,0.44651226204475347,0.34756097560975974,Mist,0.006701414743112435,0.4245283018867916,0.0,0.8247422680412373,0.25,0.333984375,0.034375,0.025,0.01269035532994924,1.0,07:15 AM,05:47 PM,2025,1
Iran,Tehran,0.591511816705755,0.2944841807839881,0.17886178861789048,Sunny,0.006701414743112435,0.4433962264150928,0.0,0.2989690721649485,0.05,0.162109375,0.3125,0.08125,0.009427121102248007,0.6,07:14 AM,05:15 PM,2025,1
Iraq,Baghdad,0.5516300171721424,0.2537203968188205,0.34756097560975974,Partly cloudy,0.0026061057334326107,0.4716981132075464,0.0,0.5360824742268042,0.25,0.333984375,0.3125,0.1625,0.006889050036258159,0.39999999999999997,07:06 AM,05:18 PM,2025,1
Israel,Jerusalem,0.525594510259854,0.19986683380023776,0.44918699186991873,Sunny,0.0,0.40566037735849036,0.0,0.3298969072164949,0.0,0.458984375,0.3125,0.2,0.0029006526468455408,0.19999999999999996,06:39 AM,04:58 PM,2025,1
Italy,Rome,0.694643227026413,0.0661911234678688,0.1280487804878092,Sunny,0.017498138495904692,0.4528301886792452,0.0,0.5463917525773196,0.0,0.08984375,0.3125,0.08125,0.021392313270485866,0.19999999999999996,07:36 AM,05:04 PM,2025,1
Japan,Tokyo,0.5909004349830618,0.8137577256670504,0.1890243902439046,Partly cloudy,0.1340282948622487,0.35849056603773555,0.0,0.3505154639175258,0.75,0.099609375,0.3125,0.0,0.1762146482958666,0.39999999999999997,06:50 AM,04:51 PM,2025,1
Jordan,Amman,0.5284342614308337,0.2039999224274565,0.3069105691056926,Mist,0.014892032762472075,0.4339622641509422,0.0,0.42268041237113413,0.0,0.294921875,0.140625,0.2125,0.019216823785351708,0.39999999999999997,07:37 AM,05:55 PM,2025,1
Kuwait,Kuwait City,0.4852817367249986,0.2746773246640139,0.4166666666666714,Sunny,0.017498138495904692,0.4528301886792452,0.0,0.288659793814433,0.0,0.400390625,0.3125,0.225,0.029006526468455404,0.39999999999999997,06:43 AM,05:12 PM,2025,1
Kyrghyzstan,Bishkek,0.7108982968174742,0.4312345846607347,0.06910569105691167,Partly Cloudy,0.0,0.481132075471697,0.0,0.7216494845360826,0.36,0.06640625,0.3125,0.03125,0.006163886874546774,0.39999999999999997,08:29 AM,05:53 PM,2025,1
Latvia,Riga,0.9460447277513849,0.13445907548807529,0.06910569105691167,Overcast,0.014892032762472075,0.4622641509433958,0.0007189072609633358,0.8659793814432992,1.0,0.02734375,0.3125,0.00625,0.027918781725888332,0.19999999999999996,08:50 AM,04:16 PM,2025,1
Lebanon,Beirut,0.5605384836396924,0.20151054898441675,0.4288617886178905,Sunny,0.006701414743112435,0.4245283018867916,0.0,0.47422680412371143,0.0,0.412109375,0.3125,0.175,0.009789702683103698,0.19999999999999996,06:43 AM,04:52 PM,2025,1
Thailand,Nan,0.3084921923547217,0.5851044261600474,0.5731707317073216,Sunny,0.001489203276247207,0.38679245283018737,0.0,0.38144329896907225,0.0,0.51171875,0.3125,0.0875,0.0036258158085569255,0.19999999999999996,06:53 AM,06:00 PM,2025,1
Lithuania,Vilnius,0.9081808219910331,0.141609265922793,0.04268292682926855,Mist,0.008190618019359639,0.4433962264150928,0.0,1.0,1.0,0.009765625,0.13125,0.00625,0.021392313270485866,0.19999999999999996,08:32 AM,04:24 PM,2025,1
Luxembourg,Luxembourg,0.8234626923513808,0.02885463551776441,0.0833333333333357,Partly cloudy,0.010796723752792257,0.5471698113207548,0.0,1.0,0.75,0.048828125,0.21875,0.0125,0.03263234227701233,0.19999999999999996,08:26 AM,05:04 PM,2025,1
Malaysia,Kuala Lumpur,0.047625968021060935,0.5904916042413376,0.5508130081300813,Light rain,0.001489203276247207,0.32075471698113134,0.05427749820273186,0.8865979381443301,0.5,0.587890625,0.25,0.1125,0.009064539521392313,0.6,07:24 AM,07:22 PM,2025,1
Maldives,Dhidhdhoo,0.10970961038613936,0.4224177598812434,0.5528455284552827,Overcast,0.07371556217423678,0.33018867924528195,0.0,0.77319587628866,0.96,0.59375,0.3125,0.11875,0.10043509789702686,0.19999999999999996,06:24 AM,06:10 PM,2025,1
Malta,Valletta,0.594411703783885,0.07812906778371129,0.29065040650406715,Moderate rain,0.10871183916604614,0.4245283018867916,0.0014378145219266715,0.8144329896907219,0.25,0.236328125,0.3125,0.075,0.12980420594633793,0.0,07:12 AM,05:12 PM,2025,1
Marshall Islands,Majuro,0.11332945790820588,1.0,0.5589430894308904,Patchy rain nearby,0.11913626209977662,0.34905660377358494,0.0017972681524083397,0.7525773195876291,0.64,0.6015625,0.3125,0.0,0.1617113850616389,0.19999999999999996,06:51 AM,06:36 PM,2025,1
Micronesia,Palikir,0.1102675379691436,0.922231762077957,0.5711382113821095,Partly cloudy,0.1314221891288161,0.33018867924528195,0.0003594536304816679,0.8350515463917528,0.75,0.6328125,0.75,0.0,0.17512690355329952,0.0,06:44 AM,06:29 PM,2025,1
Iran,Chi Chi Khvar,0.6004720668711289,0.26662623491669474,0.1280487804878092,Sunny,0.03350707371556218,0.4339622641509422,0.0,0.309278350515464,0.06,0.072265625,0.3125,0.1,0.0681653372008702,0.0,07:34 AM,05:33 PM,2025,1
Monaco,Monaco,0.7252674377426317,0.03641619550161521,0.2052845528455336,Sunny,0.014892032762472075,0.4528301886792452,0.0,0.38144329896907225,0.04,0.1796875,0.3125,0.09375,0.01849166062364032,0.0,08:01 AM,05:19 PM,2025,1
Montenegro,Podgorica,0.703681987959455,0.1060369656676851,0.14634146341463605,Partly cloudy,0.0,0.4528301886792452,0.0,0.37113402061855677,0.25,0.138671875,0.3125,0.0875,0.026105873821609872,0.19999999999999996,07:10 AM,04:35 PM,2025,1
Myanmar,Yangon,0.2750833550490776,0.5579740167239352,0.6158536585365901,Sunny,0.020104244229337306,0.35849056603773555,0.0,0.577319587628866,0.0,0.556640625,0.21875,0.0375,0.029369108049311102,0.19999999999999996,06:37 AM,05:52 PM,2025,1
Turkey,Yaren,0.6553878431922812,0.15512569396573764,0.14634146341463605,Partly cloudy,0.0,0.4245283018867916,0.002875629043853343,1.0,0.75,0.138671875,0.3125,0.04375,0.026105873821609872,0.0,08:28 AM,06:10 PM,2025,1
Nepal,Kathmandu,0.45771944594784214,0.49421173660830503,0.20934959349593996,Clear,0.004095309009679821,0.40566037735849036,0.0,0.5567010309278352,0.03,0.19921875,0.3125,0.0,0.022480058013052945,0.39999999999999997,06:56 AM,05:31 PM,2025,1
Netherlands,Amsterdam,0.8696053079960712,0.021565754777910395,0.16463414634145934,Fog,0.004095309009679821,0.566037735849056,0.0,1.0,1.0,0.150390625,0.015625,0.03125,0.01269035532994924,0.19999999999999996,08:43 AM,04:57 PM,2025,1
Niger,Niamey,0.2205167010777691,0.005269643924394978,0.6138211382113781,Sunny,0.04430379746835443,0.36792452830188616,0.0,0.08247422680412372,0.0,0.546875,0.3125,0.34375,0.05148658448150835,0.19999999999999996,07:19 AM,06:44 PM,2025,1
Nigeria,Abuja,0.14800449014773387,0.03502988012103667,0.6300813008130071,Mist,0.004095309009679821,0.36792452830188616,0.0,0.2474226804123712,0.0,0.5625,0.0625,0.3125,0.006526468455402468,0.7999999999999998,06:51 AM,06:30 PM,2025,1
Macedonia,Skopje,0.6963136688916952,0.11878765867845768,0.0833333333333357,Overcast,0.0,0.4716981132075464,0.0,0.5876288659793816,1.0,0.072265625,0.3125,0.075,0.026105873821609872,0.6,07:00 AM,04:28 PM,2025,1
Oman,Muscat,0.38917453444785216,0.33716612218968484,0.5101626016260212,Partly cloudy,0.04020848845867461,0.4339622641509422,0.0,0.4948453608247424,0.25,0.5078125,0.3125,0.325,0.04713560551124004,0.39999999999999997,06:50 AM,05:41 PM,2025,1
Pakistan,Islamabad,0.5576669940732724,0.4228097362944889,0.38821138211381623,Sunny,0.021593447505584513,0.415094339622641,0.0,0.13402061855670105,0.09,0.373046875,0.3125,0.11875,0.026105873821609872,0.7999999999999998,07:12 AM,05:22 PM,2025,1
Palau,Airai,0.11763084571130755,0.7835872952628445,0.5711382113821095,Partly cloudy,0.09642591213700669,0.33018867924528195,0.0010783608914450037,0.8350515463917528,0.75,0.638671875,0.65625,0.0,0.13343002175489485,0.0,06:19 AM,06:03 PM,2025,1
Philippines,Manila,0.23868275636271308,0.7038074602455406,0.54065040650406,Patchy rain nearby,0.029411764705882353,0.37735849056603676,0.0007189072609633358,0.7422680412371135,0.76,0.568359375,0.3125,0.0,0.04967367657722989,0.19999999999999996,06:25 AM,05:46 PM,2025,1
Qatar,Doha,0.41712770862148457,0.29567656480568955,0.4512195121951237,Sunny,0.014892032762472075,0.4528301886792452,0.0,0.5154639175257733,0.0,0.4765625,0.3125,0.31875,0.020667150108774485,0.39999999999999997,06:21 AM,05:06 PM,2025,1
San Marino,San Marino,0.7286083214731962,0.06599542909663834,0.1239837398373993,Partly cloudy,0.016008935219657485,0.481132075471697,0.0,0.4020618556701032,0.5,0.087890625,0.3125,0.0625,0.021754894851341557,0.19999999999999996,07:42 AM,04:58 PM,2025,1
Belgium,'S Gravenjansdijk,0.8508295414302992,0.014182259041755773,0.1443089430894311,Fog,0.0026061057334326107,0.566037735849056,0.0,1.0,0.0,0.130859375,0.00625,0.03125,0.010514865844815086,0.19999999999999996,08:43 AM,05:07 PM,2025,1
Saudi Arabia,Riyadh,0.4063383246136268,0.26770049711071653,0.36991869918699294,Sunny,0.0,0.4716981132075464,0.0,0.2577319587628866,0.0,0.35546875,0.3125,0.3875,0.0014503263234227695,0.39999999999999997,06:39 AM,05:26 PM,2025,1
Singapore,Singapore,0.01632856923313355,0.6031606110130681,0.5325203252032473,Partly cloudy,0.03201787043931497,0.33018867924528195,0.0639827462257369,0.8350515463917528,0.75,0.56640625,0.3125,0.01875,0.07469180565627268,0.19999999999999996,07:12 AM,07:16 PM,2025,1
Somalia,Mogadishu,0.02925110750295668,0.2594372582102016,0.5914634146341378,Partly cloudy,0.13812360387192854,0.35849056603773555,0.0,0.7422680412371135,0.25,0.6171875,0.3125,0.6625,0.1566352429296592,0.0,06:07 AM,06:08 PM,2025,1
Sudan,Juba,0.19768677210495722,0.13651592323374076,0.5589430894308904,Sunny,0.08041697691734923,0.36792452830188616,0.0,0.09278350515463919,0.0,0.5,0.3125,0.55625,0.09209572153734592,0.39999999999999997,06:47 AM,06:16 PM,2025,1
Sri Lanka,Colombo,0.1105214451326665,0.46207260907610515,0.6117886178861802,Partly cloudy,0.00930752047654505,0.33018867924528195,0.005391804457225018,0.6494845360824744,0.75,0.708984375,0.28125,0.075,0.019216823785351708,0.19999999999999996,06:27 AM,06:13 PM,2025,1
Sudan,Khartoum,0.2551182338752247,0.18402440479233773,0.5792682926829187,Sunny,0.048399106478034255,0.35849056603773555,0.0,0.22680412371134023,0.0,0.525390625,0.3125,0.525,0.055837563451776664,0.19999999999999996,06:20 AM,05:39 PM,2025,1
Switzerland,Bern,0.7784442840820254,0.03671003089385314,0.07723577235772083,Partly Cloudy,0.017498138495904692,0.5377358490566024,0.0,0.47422680412371143,0.26,0.033203125,0.3125,0.08125,0.021392313270485866,0.19999999999999996,08:11 AM,05:09 PM,2025,1
Syria,Damascus,0.5543261103427078,0.2061549111941294,0.29674796747967846,Sunny,0.0,0.4245283018867916,0.0,0.3195876288659794,0.0,0.302734375,0.3125,0.19375,0.0003625815808556924,0.19999999999999996,07:39 AM,05:50 PM,2025,1
Tajikistan,Dushanbe,0.6388504687259875,0.39699453407403357,0.25203252032521206,Partly cloudy,0.0,0.4622641509433958,0.0,0.3298969072164949,0.75,0.251953125,0.1875,0.05,0.026105873821609872,0.39999999999999997,07:41 AM,05:28 PM,2025,1
Thailand,Bangkok,0.2244138419494725,0.5835376958486349,0.6341463414634099,Sunny,0.024199553239017124,0.34905660377358494,0.0,0.41237113402061865,0.0,0.591796875,0.3125,0.025,0.031182015953589562,0.39999999999999997,06:45 AM,06:09 PM,2025,1
Vietnam,Ban Lom,0.3477475761888535,0.6081217277756132,0.4065040650406502,Partly Cloudy,0.01340282948622487,0.4433962264150928,0.0,0.5567010309278352,0.45,0.390625,0.3125,0.00625,0.01704133430021755,0.39999999999999997,06:41 AM,05:41 PM,2025,1
Tunisia,Tunis,0.6094974642692484,0.05265353927668305,0.2459349593495901,Partly cloudy,0.055100521221146684,0.4622641509433958,0.0010783608914450037,0.7628865979381445,0.5,0.19921875,0.3125,0.05625,0.07179115300942714,0.19999999999999996,07:31 AM,05:27 PM,2025,1
Turkey,Ankara,0.6616887499081258,0.18596489372267702,0.1666666666666714,Partly cloudy,0.0,0.415094339622641,0.008267433501078362,0.8041237113402064,0.75,0.162109375,0.3125,0.09375,0.026105873821609872,0.19999999999999996,08:08 AM,05:48 PM,2025,1
Turkmenistan,Ashgabat,0.628660773347766,0.3359320135422855,0.2459349593495901,Partly cloudy,0.0026061057334326107,0.4528301886792452,0.0,0.5257731958762888,0.5,0.240234375,0.3125,0.075,0.005076142131979695,0.19999999999999996,08:21 AM,06:11 PM,2025,1
Uganda,Kampala,0.0,0.18420893341866315,0.5731707317073216,Partly cloudy,0.00930752047654505,0.396226415094338,0.0,0.463917525773196,0.25,0.5234375,0.3125,0.63125,0.01269035532994924,0.6,06:56 AM,07:02 PM,2025,1
United Arab Emirates,Abu Dhabi,0.4034300853261705,0.31232762881302845,0.4674796747967527,Partly cloudy,0.02680565897244974,0.4433962264150928,0.0,0.5154639175257733,0.25,0.486328125,0.3125,0.24375,0.039521392313270495,0.39999999999999997,07:08 AM,05:56 PM,2025,1
Uzbekistan,Tashkent,0.684899539626222,0.3997924346789231,0.22560975609756184,Sunny,0.001489203276247207,0.4622641509433958,0.0,0.2577319587628866,0.0,0.220703125,0.21875,0.0375,0.00580130529369108,0.39999999999999997,07:47 AM,05:19 PM,2025,1
Vietnam,Hanoi,0.3460771343235713,0.6148799417970855,0.4695121951219505,Sunny,0.022710349962769917,0.4528301886792452,0.0,0.3402061855670104,0.0,0.4609375,0.3125,0.0,0.03807106598984772,0.6,06:36 AM,05:36 PM,2025,1
Yemen,Sanaa,0.251219422561656,0.2526202771102817,0.38414634146340987,Sunny,0.011913626209977664,0.40566037735849036,0.0,0.19587628865979387,0.0,0.369140625,0.3125,0.56875,0.015591007976794783,0.19999999999999996,06:33 AM,05:52 PM,2025,1
Afghanistan,Kabul,0.571309492787032,0.3994004582656777,0.04878048780488342,Sunny,0.008190618019359639,0.4716981132075464,0.0,0.4948453608247424,0.03,0.015625,0.3125,0.075,0.010877447425670777,0.0,06:59 AM,05:07 PM,2025,1
Albania,Tirana,0.6850799473476724,0.10930030153387951,0.20934959349593996,Sunny,0.00930752047654505,0.5094339622641506,0.0,0.5257731958762888,0.0,0.19140625,0.3125,0.1,0.01269035532994924,0.19999999999999996,07:04 AM,04:37 PM,2025,1
Algeria,Algiers,0.6088342988487315,0.010757901380614976,0.22357723577235689,Partly cloudy,0.021593447505584513,0.4528301886792452,0.0025161754133716757,0.7525773195876291,0.75,0.193359375,0.3125,0.0625,0.03190717911530095,0.19999999999999996,07:59 AM,05:57 PM,2025,1
Armenia,Yerevan,0.6659300018040772,0.2544238387478381,0.026422764227643114,Mist,0.001489203276247207,0.481132075471697,0.0,0.7938144329896909,0.75,0.0078125,0.109375,0.1,0.0036258158085569255,0.19999999999999996,08:22 AM,06:02 PM,2025,1
Austria,Vienna,0.7998810645391919,0.0890127307122041,0.0609756097561025,Partly cloudy,0.0,0.6037735849056602,0.0,0.8659793814432992,0.75,0.048828125,0.3125,0.0125,0.00435097897026831,0.19999999999999996,07:40 AM,04:29 PM,2025,1
Azerbaijan,Baku,0.6695080882795117,0.2859735324832087,0.14837398373983746,Partly cloudy,0.04951600893521965,0.4528301886792452,0.0003594536304816679,0.8659793814432992,0.75,0.083984375,0.3125,0.0375,0.0688905003625816,0.19999999999999996,08:01 AM,05:40 PM,2025,1
Bahrain,Manama,0.43298688369047383,0.29009251701160005,0.4268292682926784,Sunny,0.020104244229337306,0.4433962264150928,0.0,0.5154639175257733,0.0,0.41015625,0.1875,0.2625,0.03299492385786802,0.6,06:27 AM,05:09 PM,2025,1
Bangladesh,Dhaka,0.391008679615932,0.5241353452830312,0.5670731707317067,Sunny,0.004095309009679821,0.37735849056603676,0.0,0.2164948453608248,0.05,0.513671875,0.3125,0.0375,0.007976794778825234,0.7999999999999998,06:43 AM,05:34 PM,2025,1
Belgium,Brussels,0.8438688101776682,0.01829595453308675,0.04268292682926855,Mist,0.011913626209977664,0.5943396226415079,0.0,1.0,1.0,0.001953125,0.025,0.03125,0.027193618564176944,0.39999999999999997,08:38 AM,05:08 PM,2025,1
Benin,Porto-Novo,0.10302784292501052,0.008207997846774244,0.6138211382113781,Partly cloudy,0.0,0.34905660377358494,0.0,0.7835051546391755,0.5,0.662109375,0.1875,0.175,0.0018129079042784602,0.6,07:06 AM,06:53 PM,2025,1
Bhutan,Thimphu,0.45382063463427347,0.5193834393197593,0.20934959349593996,Sunny,0.017498138495904692,0.38679245283018737,0.0,0.3195876288659794,0.18,0.18359375,0.3125,0.04375,0.021392313270485866,0.0,06:53 AM,05:30 PM,2025,1
Brunei Darussalam,Bandar Seri Begawan,0.07630077308049527,0.6682598421633807,0.5955284552845477,Partly cloudy,0.022710349962769917,0.32075471698113134,0.04996405463695184,0.7835051546391755,0.75,0.73046875,0.3125,0.0,0.05547498187092097,0.0,06:34 AM,06:26 PM,2025,1
Cambodia,Phnom Penh,0.187664120913264,0.6093952103655724,0.6382113821138162,Partly cloudy,0.08562918838421443,0.33962264150943255,0.0,0.5051546391752578,0.25,0.623046875,0.3125,0.0125,0.12762871646120377,0.0,06:24 AM,05:56 PM,2025,1
Cameroon,Ngaoundere,0.11694930543027242,0.07265550209710318,0.5934959349593498,Sunny,0.05100521221146686,0.35849056603773555,0.0,0.11340206185567012,0.0,0.52734375,0.3125,0.53125,0.05910079767947789,0.19999999999999996,06:23 AM,06:08 PM,2025,1
Central African Republic,Bangui,0.06767127040444738,0.10203904132089588,0.6117886178861802,Mist,0.020104244229337306,0.35849056603773555,0.0,0.44329896907216504,0.0,0.544921875,0.09375,0.19375,0.024655547498187096,0.39999999999999997,05:59 AM,05:53 PM,2025,1
Chad,N'djamena,0.19707037905666808,0.08127016812673474,0.5772357723577208,Sunny,0.055100521221146684,0.36792452830188616,0.0,0.11340206185567012,0.0,0.515625,0.1875,0.4625,0.06345177664974622,0.39999999999999997,06:24 AM,05:55 PM,2025,1
China,Beijing,0.6617171474198356,0.6768104520775045,0.024390243902438158,Clear,0.0,0.5188679245283012,0.0,0.22680412371134023,0.0,0.009765625,0.3125,0.0,0.008701957940536622,0.7999999999999998,07:34 AM,05:15 PM,2025,1
Bulgaria,Bogot,0.718308376931866,0.1379851001949304,0.03658536585366434,Partly Cloudy,0.0,0.5943396226415079,0.0,0.5360824742268042,0.31,0.0234375,0.3125,0.0875,0.0036258158085569255,0.39999999999999997,07:50 AM,05:12 PM,2025,1
Cyprus,Nicosia,0.5821673649113663,0.1889167640730992,0.39227642276422614,Partly cloudy,0.05100521221146686,0.4716981132075464,0.0,0.5463917525773196,0.5,0.376953125,0.3125,0.175,0.05910079767947789,0.0,06:54 AM,04:59 PM,2025,1
Czech Republic,Prague,0.8313404961880517,0.07784698580716287,0.06504065040650886,Overcast,0.0,0.5943396226415079,0.0003594536304816679,0.8659793814432992,1.0,0.052734375,0.3125,0.025,0.026105873821609872,0.39999999999999997,07:54 AM,04:30 PM,2025,1
